receipt_number,item_name,item_id,unit_price,quantity,unit,pre_discount_sum
136,Iskaffe Hazelnut,4100290027131,14.9,1.0,st,14.9
136,Närvärpt ägg 30-pck,7350078576314,69.9,1.0,st,69.9
136,Standardmjölk 3%,7318690115144,11.9,3.0,st,35.7
136,Taco Spice Mix,7311310031039,19.9,1.0,st,30.9
136,YES Original,8006540956663,35.9,1.0,st,35.9
136,Äppelpaj,7310890201030,38.9,1.0,st,38.9
137,AXA Havregryn,7310130321085,30.9,1.0,st,30.9
137,Bacon,7318690508779,6.67,3.0,st,24.0
137,Bakpotatis,7318690176176,15.0,2.0,st,39.8
137,Banan Chiquita,4011,28.9,0.61,kg,17.77
137,Häagen-Dazs DUO,3415582301921,29.9,1.0,st,29.9
137,Kycklingfilé,7330817832628,69.9,1.0,st,69.9
137,Mozzarella,7318690079873,14.9,3.0,st,44.7
137,Standardmjölk 3%,7318690115144,11.9,3.0,st,35.7
138,Banan Chiquita,4011,28.9,0.38,kg,10.84
138,Citron ICA,3182,5.0,1.0,st,5.0
138,Frigående S-L,7318690508762,16.9,2.0,st,33.8
138,Jämtländsk Hush26%,2340396000000,99.0,1.1,kg,109.1
138,Kycklingfilé,7330817832628,69.9,1.0,st,69.9
138,Mozzarella,7318690079873,13.9,2.0,st,27.8
138,Royal,7310830020318,33.33,3.0,st,179.7
138,Standardmjölk 3%,7318690115144,11.9,3.0,st,35.7
138,Vetelevain,7318690501657,24.9,1.0,st,24.9
139,Coca Cola 4x150cl,5449000099785,57.9,1.0,st,49.9
139,Häagen-Dazs DUO,3415582301921,29.9,2.0,st,59.8
139,Klass vaniljsås,5711953147746,24.9,1.0,st,24.9
139,Laxsida,2319190900000,129.0,1.06,kg,137.39
139,Standardmjölk 3%,7318690115144,11.9,3.0,st,35.7
140,Babyplommontomat,7318690075523,28.9,1.0,st,28.9
140,Potatis fast,4834,14.9,0.61,kg,9.09
140,Tunnbröd,7393145093604,10.9,1.0,st,10.9
141,Avfallspåse,7310380458395,9.9,2.0,st,19.8
141,Banan Chiquita,4011,28.9,0.73,kg,21.24
141,Blåbärspaj,7310890201191,38.9,1.0,st,38.9
141,Bärkasse papper,2,3.5,1.0,st,3.5
141,Creme Fraiche,7318690140436,32.9,1.0,st,32.9
141,Humm Blåbär,7350092180030,10.0,1.0,st,10.0
141,Häagen-Dazs DUO,3415582301921,29.9,1.0,st,29.9
141,Nötfärs 12%,7318690513254,84.9,1.0,st,84.9
141,Spaghetti,7318690513728,8.9,2.0,st,17.8
141,Ägg Frig M/L 18 p,7310063446121,39.9,1.0,st,39.9
142,Banan Chiquita,4011,28.9,0.39,kg,11.27
142,Blåbär odlade,7318690128847,35.9,1.0,st,35.9
142,Bärkasse papper,2,3.5,1.0,st,3.5
142,Chokladmjölk UTS,7318690502098,14.9,1.0,st,14.9
142,Citroner i nät,2012345600000,10.0,1.0,st,10.0
142,Humm Blåbär,7350092180030,10.0,1.0,st,10.0
142,Mozzarella,7318690079873,13.9,4.0,st,55.6
142,Nötstek nätad,2372723500000,109.0,1.24,kg,134.94
142,Pastasås Arrabbiat,7350060704114,18.9,1.0,st,18.9
142,Pastasås Napoletan,7350060704107,18.9,1.0,st,18.9
142,Standardmjölk 3%,7318690115144,11.9,3.0,st,35.7
142,Vetelevain,7318690501657,24.9,1.0,st,24.9
143,Banan Eko,94232,31.9,0.63,kg,20.1
143,Fransyska i bit,2372722300000,99.0,0.79,kg,78.41
143,Girasoli Chèvre,8001665723282,24.9,1.0,st,24.9
143,Julskinka,7350025540061,24.9,1.0,st,24.9
143,Mozzarella,7318690079873,13.9,2.0,st,27.8
143,Ravioli Västerbott,7350060704336,29.0,1.0,st,29.0
143,Standardmjölk 3%,7318690115144,11.9,4.0,st,47.6
143,Vetelevain,7318690501657,24.9,1.0,st,24.9
143,Ägg M/L,7318690106593,24.9,1.0,st,24.9
144,AXA Havregryn,7310130321085,30.9,1.0,st,30.9
144,Banan Chiquita,4011,28.9,0.88,kg,25.43
144,Bärkasse papper,2,3.5,1.0,st,3.5
144,Citron ICA,3182,5.0,1.0,st,5.0
144,Creme Fraiche,7318690140436,32.9,1.0,st,32.9
144,Fransyska i bit,2372722300000,99.0,0.84,kg,83.36
144,Juice Apel Ma Pass,7318690170426,30.9,1.0,st,29.9
144,Kebabspett,7318690002109,32.9,1.0,st,32.9
144,Mozzarella,7318690079873,13.9,2.0,st,27.8
144,Ravioli Brasato,8001665724968,24.9,1.0,st,24.9
144,Ryggbiff,7332456000819,39.9,1.0,st,39.9
144,Standardmjölk 3%,7318690115144,11.9,4.0,st,47.6
144,Voss Vatten,682430611744,44.9,1.0,st,43.9
144,Vätskeersätt Sport,7318690178941,49.9,1.0,st,49.9
145,Basmatiris,7318690508939,164.9,1.0,st,164.9
145,Bärkasse papper,2,3.5,1.0,st,3.5
145,Cheddar 32% XL,2340101900000,129.0,2.79,kg,359.91
145,Kycklingbr.filé gr,7313940027000,29.9,1.0,st,29.9
145,Lammkorv,7340063013702,39.9,1.0,st,39.9
145,Standardmjölk 3%,7318690115144,11.9,1.0,st,11.9
145,Äppelpaj,7310890201030,38.9,1.0,st,38.9
146,Banan Chiquita,4011,28.9,0.74,kg,21.39
146,Blåbärspaj,7310890201191,38.9,1.0,st,38.9
146,Bärkasse papper,2,3.5,1.0,st,3.5
146,Chocolate Filled,7622201636951,14.9,1.0,st,33.9
146,Handtvål Aloe,7318690512301,10.9,1.0,st,10.9
146,Klass vaniljsås,5711953147746,24.9,1.0,st,24.9
146,Koktskinka ojämna s,2354873100000,49.9,0.78,kg,38.82
146,Mozzarella,7318690079873,13.9,3.0,st,41.7
146,Nypr Apelsinjuice,7318690170419,20.9,1.0,st,19.9
146,Nötfärs 12%,7300300050853,79.9,1.0,st,79.9
146,Ravioli Brasato,8001665724968,24.9,1.0,st,24.9
146,Roslagsgrill,7340063016406,34.9,1.0,st,34.9
146,Standardmjölk 3%,7318690115144,11.9,4.0,st,47.6
146,Vetelevain,7318690501657,24.9,1.0,st,24.9
146,Väddö Kladdkaka,7350054202213,39.9,1.0,st,39.9
146,Ägg M/L frig,7318690066903,14.9,1.0,st,14.9
147,Apelsin Havtorn Gu,7350000552119,14.9,1.0,st,14.9
147,Banan Eko,94232,31.9,0.79,kg,25.04
147,Bärkasse papper,2,3.5,1.0,st,3.5
147,Gul lök ICA,4666,18.9,0.36,kg,6.9
147,Handtvål peach,7318690512318,10.9,1.0,st,10.9
147,Kulörtvätt,7318690101154,13.9,1.0,st,13.9
147,Kycklingfile,2307115100000,79.9,0.4,kg,31.8
147,Mozzarella,7350027795520,10.0,4.0,st,40.0
147,Nypr Apelsinjuice,7318690170419,20.9,1.0,st,19.9
147,Ravioli Brasato,8001665724968,24.9,1.0,st,24.9
147,Standardmjölk 3%,7318690115144,11.9,3.0,st,35.7
147,Vetelevain,7318690501657,24.9,1.0,st,24.9
148,Blåbärspaj,7310890201191,38.9,1.0,st,38.9
148,Bärkasse papper,2,3.5,1.0,st,3.5
148,Creme Fraiche,7318690140436,32.9,1.0,st,32.9
148,Entrecôte,2330078000000,199.0,0.47,kg,94.53
148,Salladsost,7350113940438,10.0,1.0,st,10.0
148,Standardmjölk 3%,7318690115144,11.9,3.0,st,35.7
148,Vetelevain,7318690501657,24.9,1.0,st,24.9
148,Ägg M 18pack,7392964188935,52.9,1.0,st,52.9
149,AXA Havregryn,7310130321085,30.9,1.0,st,30.9
149,Banan Eko,94232,31.9,0.58,kg,18.66
149,Mozzarella,7318690079873,13.9,2.0,st,27.8
149,Ryggbiff Irland,2328015000000,179.0,0.5,kg,89.32
149,Standardmjölk 3%,7318690115144,11.9,4.0,st,47.6
150,Banan Chiquita,4011,28.9,1.09,kg,31.5
150,Bärkasse papper,2,3.5,1.0,st,3.5
150,Entrecôte,2330078000000,199.0,0.5,kg,99.9
150,Koffeinfri,5000112654264,12.0,1.0,st,23.9
150,Majskycklingfilé,2307116700000,89.0,0.4,kg,35.42
150,Majskycklingfilé,2307116700000,89.0,0.38,kg,34.0
150,Mozzarella,7318690079873,11.12,1.0,st,13.9
150,Mozzarella,7318690079873,13.9,1.0,st,13.9
150,Närvärpt ägg 30-pck,7350078576314,69.9,1.0,st,69.9
150,Potato Pops Cheese,7311312007728,7.5,1.0,st,24.9
150,Potatopops Lök,7311312007858,7.5,1.0,st,24.9
150,Rostbiff bit nöt,2320263500000,129.0,0.94,kg,120.74
150,Standardmjölk 3%,7318690115144,11.9,3.0,st,35.7
150,Vetelevain,7318690501657,24.9,1.0,st,24.9
151,Bacon,7318690177814,8.33,3.0,st,30.0
151,Banan Chiquita,4011,28.9,0.71,kg,20.52
151,Entrecotekorv Chim,7300200438003,15.0,1.0,st,15.0
151,Fink Hush.salt Jod,7311631500603,13.9,1.0,st,13.9
151,Kycklingbröstfilé,2307116100000,99.0,1.17,kg,115.93
151,Standardmjölk 3%,7318690115144,11.9,2.0,st,23.8
151,Sv Smör NS 82%,7310865005151,79.9,1.0,st,79.9
151,Vatten Päron/Äpple,7318690161882,8.9,1.0,st,6.9
152,AXA Havregryn,7310130321085,30.9,1.0,st,30.9
152,Bacon,7318690177814,8.33,6.0,st,60.0
152,Bad&Toalettpapper,7318690046905,33.9,1.0,st,33.9
152,Celsius Hall/Acai,7350058331704,21.0,1.0,st,23.9
152,Energidr Citr/Lime,7350058331100,21.0,1.0,st,23.9
152,Pizza Capricciosa,7318690144618,49.9,1.0,st,49.9
152,Ryggbiff,2330072100000,169.0,0.41,kg,68.95
152,Standardmjölk 3%,7318690115144,11.9,3.0,st,35.7
153,Levain,7311070008159,29.9,1.0,st,29.9
153,Standardmjölk 3%,7318690115144,11.9,3.0,st,35.7
153,Svea Elbrygg,7310760012919,62.9,1.0,st,62.9
153,Vatten Mandarin,7318690507796,8.9,1.0,st,6.9
153,Vatten Päron/Äpple,7318690161882,8.9,1.0,st,6.9
154,Banan Chiquita,4011,28.9,0.34,kg,9.68
154,Bara Yog Fru Bl/Bj,7310867531313,12.9,1.0,st,12.9
154,Biff m kappa bit,2373761300000,139.0,0.95,kg,131.77
154,Bärkasse papper,2,3.9,1.0,st,3.9
154,Chokladmjölk 0.5%,5711953169854,15.0,1.0,st,15.0
154,ICA Merpack Äpple,7318690489788,13.0,1.0,st,13.0
154,Kola choc toff Rie,4014400902495,10.0,1.0,st,21.9
154,Kulörtvätt,7318690101154,14.9,1.0,st,14.9
154,Lunchkorv 4-pack,7300300045842,24.9,1.0,st,24.9
154,Mozzarella,7318690079873,13.9,3.0,st,41.7
154,Nyhet v3 2024,7340131603682,21.0,2.0,st,47.8
154,Standardmjölk 3%,7318690115144,11.9,2.0,st,23.8
154,Vatten Päron/Äpple,7318690161882,8.9,1.0,st,6.9
155,Blåbärspaj,7310890201191,38.9,1.0,st,38.9
155,Grillad kebab,7350064540473,69.9,1.0,st,69.9
155,Hela tomater,7318690082415,8.9,2.0,st,17.8
155,Kallrökt skivad lax,7331147138558,28.95,1.0,st,57.9
155,Krossade tomater,7318690514602,10.0,4.0,st,51.6
155,Potatis fast,4834,14.9,1.35,kg,20.19
155,Svamp Champinjon,4645,60.9,0.21,kg,13.09
155,Vatten Päron/Äpple,7318690161882,8.9,2.0,st,13.8
155,YES Original,8006540956663,35.9,1.0,st,35.9
156,Banan Eko,94232,32.9,0.29,kg,9.71
156,Cott cheese nat 4%,7318690104261,28.9,2.0,st,57.8
156,Creme Fraiche,7318690140436,33.9,1.0,st,33.9
156,Daim kaka,7622201056643,19.9,1.0,st,19.9
156,Fingers,7622201679040,14.9,1.0,st,25.9
156,Kycklingköttbullar,7318690508908,24.9,1.0,st,24.9
156,Lammkorv,7340063013702,39.9,1.0,st,39.9
156,Saffransdrömmar,7314710720084,10.0,1.0,st,10.0
156,Standardmjölk 3%,7318690115144,11.9,2.0,st,23.8
156,Troc Gel.Ha Zero B,7310401052441,6.0,2.0,st,10.0
157,Banan Chiquita,4011,28.9,0.36,kg,10.4
157,Bärkasse papper,2,3.9,1.0,st,3.9
157,Dimma,7350146811576,17.0,2.0,st,45.8
157,Frisco Hamb.bröd,7311379536292,25.9,1.0,st,25.9
157,Hamburgare Bacon,7318690046097,39.9,1.0,st,39.9
157,Kola choc toff Rie,4014400902495,10.0,1.0,st,21.9
157,Lök gul 1kg,7392304211248,15.0,1.0,st,15.0
157,Lök röd,4082,25.9,0.14,kg,3.76
157,Lövbiff,2330078600000,149.0,0.52,kg,77.93
157,Mellanmjölk 1.5%,7318690115151,11.9,2.0,st,23.8
157,Olivolja Eko,8024460150534,89.0,1.0,st,89.0
157,Parmigiano Reggiano,8000430395686,99.0,1.0,st,99.0
157,Svamp Champinjon,4645,63.9,0.33,kg,20.77
157,Vatten Mandarin,7318690507796,8.9,1.0,st,6.9
158,Banan Chiquita,4011,28.9,0.27,kg,7.8
158,Fettuccine,8076809523776,14.9,1.0,st,14.9
158,GodM Äpplejuice,7310865081650,29.9,1.0,st,29.9
158,Kycklingfilé,7330817832628,72.9,1.0,st,72.9
158,Levain,7311070008159,32.9,1.0,st,32.9
158,Mellanmjölk 1.5%,7318690115151,11.9,2.0,st,23.8
159,Banan Chiquita,4011,28.9,0.66,kg,18.93
159,Koffeinfri,5000112654264,14.9,1.0,st,12.9
159,Matchkorv,7318690505778,21.9,1.0,st,21.9
159,Mozzarella,7318690079873,13.9,1.0,st,13.9
159,Norrland B,7350146810234,17.0,1.0,st,22.9
159,Norrsken äpple B,7340195404980,17.0,1.0,st,22.9
159,Standardmjölk 3%,7318690115144,11.9,2.0,st,23.8
159,Äpplejuice,7310865081650,29.9,1.0,st,29.9
160,Bärkasse papper,2,3.9,1.0,st,3.9
160,Cott cheese nat 4%,7318690104261,28.9,3.0,st,86.7
160,Gul Lök 500g,7318693359286,17.9,1.0,st,17.9
160,Koffeinfri,5000112654264,14.9,1.0,st,12.9
160,Kycklinginnerfilé,7313940012792,59.9,1.0,st,59.9
160,Makrill 3-pack,7350022560826,39.9,2.0,st,79.8
160,Mozzarella 100gr,8004603100831,8.9,3.0,st,44.7
160,Paprika Röd,4688,45.0,0.27,kg,12.15
160,Standardmjölk 3%,7318690115144,11.9,1.0,st,11.9
161,Banan Chiquita,4011,28.9,0.56,kg,16.33
161,Fransyska nät vac,2319117000000,129.0,1.18,kg,151.96
161,Levain,7311070008159,32.9,1.0,st,32.9
161,Pepparsalami,7100,99.0,1.0,st,99.0
161,Standardmjölk 3%,7318690115144,11.9,3.0,st,35.7
162,Berthåga honung,7332870046516,59.9,1.0,st,59.9
162,Blåbärspaj,7310890201191,38.9,1.0,st,38.9
162,Cott cheese nat 4%,7318690104261,28.9,3.0,st,86.7
162,Frisco Hamb.bröd,7311379536292,25.9,1.0,st,25.9
162,Hamburgare origin,7318690042198,49.9,1.0,st,49.9
162,Havregryn,7310130321085,32.9,1.0,st,32.9
162,Klass vaniljsås,5711953147746,24.9,1.0,st,24.9
162,Lök röd,4082,25.9,0.09,kg,2.33
162,Standardmjölk 3%,7318690115144,11.9,2.0,st,23.8
162,Tandb Max Wh Med,8714789417066,11.0,1.0,st,25.9
163,Bacon,7318690177821,33.52,1.0,st,41.9
163,Färskkorv Kolbasz,7300209556005,34.9,1.0,st,34.9
163,Handtvål Aloe,7318690512301,10.9,1.0,st,10.9
163,Laxpudding,7318690051862,39.9,1.0,st,39.9
163,Prob Rasberry,7350021423184,8.9,1.0,st,17.9
163,Smör Normalsaltat,7318690052678,50.9,1.0,st,50.9
164,Banan Chiquita,4011,28.9,0.81,kg,23.26
164,Crispy Pear BCAA,7350021425812,8.9,1.0,st,17.9
164,Frisco Hamb.bröd,7311379536292,25.9,1.0,st,25.9
164,Hamburgare origin,7318690042198,49.9,1.0,st,49.9
164,Hushållsduk 10p,4023103222984,37.5,1.0,st,37.5
164,Kycklingfilé,7330817832628,72.9,2.0,st,145.8
164,Lök,7318693356339,18.9,1.0,st,18.9
164,Lök röd,4082,25.9,0.09,kg,2.33
164,Standardmjölk 3%,7318690115144,11.9,2.0,st,23.8
164,Äppelpaj,7310890201030,35.9,1.0,st,35.9
165,Avfallspåse 30L,7313130180621,20.0,2.0,st,47.0
165,Banan Chiquita,4011,28.9,0.65,kg,18.79
165,Choklad Ljus Nouga,8717677336630,24.9,1.0,st,24.9
165,eco Kokosolja,7318690127611,49.9,1.0,st,49.9
165,Frisco Hamb.bröd,7311379536292,25.9,1.0,st,25.9
165,Hamburgare origin,7318690042198,49.9,1.0,st,49.9
165,Standardmjölk 3%,7318690115144,11.9,3.0,st,35.7
165,Syrad rödkål,7393853141109,39.9,1.0,st,39.9
166,Levain,7311070008159,32.9,1.0,st,32.9
166,Standardmjölk 3%,7318690115144,11.9,1.0,st,11.9
166,Vatten Jordg/Rabar,7318690162162,12.9,1.0,st,10.9
167,Banan Chiquita,4011,26.9,1.22,kg,32.82
167,Biskopsost 30%,2386660100000,69.9,0.73,kg,50.96
167,Energi S.fri B,9002490215415,15.0,2.0,st,33.8
167,Halloumi,7350027794530,24.9,1.0,st,42.9
167,Levain,7311070008159,32.9,1.0,st,32.9
167,Minutstrimlor,2332812100000,117.0,0.56,kg,65.52
167,Standardmjölk 3%,7318690115144,11.9,2.0,st,23.8
167,Ägg 15-pack frigåe,7392964158938,42.9,1.0,st,42.9
167,Äpplejuice,7310865081650,29.9,1.0,st,29.9
168,Bad&Toalettpapper,7318690046905,33.9,1.0,st,33.9
168,Basmati ris,7350106060242,165.9,1.0,st,165.9
168,Blåbärspaj,7310890201191,38.9,1.0,st,38.9
168,Cott cheese nat 4%,7318690104261,28.9,1.0,st,28.9
168,Frisco Hamb.bröd,7311379536292,25.9,1.0,st,25.9
168,Halloumi,7350027794530,24.9,1.0,st,42.9
168,Hamburgare tex-mex,7318690069553,44.9,1.0,st,44.9
168,Lök röd,4082,25.9,0.07,kg,1.94
168,Standardmjölk 3%,7318690115144,11.9,2.0,st,23.8
168,Vittvätt pulver,7318690130840,27.9,1.0,st,27.9
169,Banan Chiquita,4011,28.9,0.7,kg,20.23
169,BELLY LAXLOIN,7071322968111,39.9,1.0,st,39.9
169,Energi Frost B,7350146810203,11.0,1.0,st,22.9
169,Havregryn,7310130321085,32.9,1.0,st,32.9
169,Lök,7318693356339,18.9,1.0,st,18.9
169,Ryggbiff Irland,2328015000000,159.0,0.64,kg,101.28
169,Standardmjölk 3%,7318690115144,11.9,1.0,st,11.9
170,Bacon,7318690177814,10.0,5.0,st,74.5
170,Banan Chiquita,4011,28.9,0.65,kg,18.64
170,Biskop premium,2386665400000,69.9,0.79,kg,55.08
170,Cott cheese nat 4%,7318690104261,28.9,2.0,st,57.8
170,Fast potatis,7332205221205,34.9,1.0,st,34.9
170,Feta,7350002402658,19.9,1.0,st,27.9
170,Fransyska i bit,2372722300000,129.0,0.78,kg,101.14
170,Morot,7318690046790,16.9,1.0,st,16.9
170,Oreo Creme,7622201637699,19.9,2.0,st,39.8
170,Standardmjölk 3%,7318690115144,11.9,3.0,st,35.7
171,Banan Chiquita,4011,28.9,0.77,kg,22.25
171,Frisco Hamb.bröd,7311379536292,25.9,1.0,st,25.9
171,Hamburgare tex-mex,7318690069553,39.9,1.0,st,39.9
171,Kaffe Original,7310050001043,48.9,1.0,st,48.9
171,Kamomillte,7318690014355,15.9,1.0,st,15.9
171,Kulörtvätt,7318690101154,14.9,1.0,st,14.9
171,Kyckl.file,2332804000000,109.0,0.85,kg,135.63
171,Levain,7311070008159,32.9,1.0,st,32.9
171,Lök röd,4082,25.9,0.1,kg,2.46
171,Mozzarella,7318690127086,12.0,1.0,st,16.9
171,Mozzarella,7318690127086,15.0,1.0,st,16.9
171,Oreo Creme,7622201637699,19.9,1.0,st,19.9
171,Standardmjölk 3%,7318690115144,11.9,3.0,st,35.7
172,Blåbärspaj,7310890201191,38.9,1.0,st,38.9
172,Crispy Pear BCAA,7350021425812,8.9,1.0,st,17.9
172,Energi Frost B,7350146810203,11.0,1.0,st,22.9
172,Lappland B,7350146810234,11.0,1.0,st,22.9
172,Oreo Creme,7622201637699,19.9,1.0,st,19.9
172,Potatisstöt,7332462077256,61.9,1.0,st,61.9
172,Solsken B,7350146810395,11.0,1.0,st,22.9
172,Vitpeppar Malen,7311311004810,11.0,1.0,st,11.0
173,Bacon,7318690177814,14.9,3.0,st,44.7
173,Banan Chiquita,4011,28.9,0.52,kg,14.88
173,Cott cheese nat 4%,7318690104261,28.9,1.0,st,28.9
173,Creme Fraiche,7318690140436,33.9,1.0,st,33.9
173,Juicy Ruby,7340131603620,14.9,1.0,st,13.9
173,Lövbiff,2330072500000,159.0,0.51,kg,81.25
173,Mango del sol B,7340131602135,14.9,1.0,st,13.9
173,Morot,7350036730031,12.0,1.0,st,12.0
173,Rostbiff skivad,2319258900000,159.0,0.41,kg,65.99
173,Standardmjölk 3%,7318690115144,11.9,3.0,st,35.7
173,Taco Spice Mix,7311310031015,4.99,10.0,st,119.0
174,Bacon,7318690508779,11.9,1.0,st,11.9
174,Banan Chiquita,4011,24.9,0.48,kg,11.95
174,Fransyska i bit,2372722300000,129.0,1.02,kg,131.32
174,Rostbiff skivad,2319258900000,159.0,0.26,kg,41.66
174,Standardmjölk 3%,7318690115144,11.9,4.0,st,47.6
175,Bad&Toalettpapper,7318690046905,33.9,1.0,st,33.9
175,Bärkasse papper,2,3.9,1.0,st,3.9
175,Halloumi,7350146430074,25.0,1.0,st,25.0
175,Levain,7311070008159,32.9,1.0,st,32.9
175,Mozzarella,7318690079873,13.9,3.0,st,41.7
175,Orange Rush B,7350058335696,11.0,1.0,st,23.9
175,Potatis fast,4834,19.9,1.65,kg,32.84
175,Strawberry Lem B,7350058335597,11.0,1.0,st,23.9
176,Banan Chiquita,4011,25.9,0.47,kg,12.3
176,Bullar,9009,10.9,1.0,st,10.9
176,Cherry,5000112637991,11.0,2.0,st,21.8
176,Handdisk skogsbris,7318690158462,25.9,1.0,st,25.9
176,Kärleksmums,2499,8.9,1.0,st,8.9
176,Paprikamix,7311041045091,20.0,1.0,st,20.0
176,Ringmunk,9010,8.9,1.0,st,8.9
176,Rostbiff i bit,2372791400000,169.0,0.93,kg,156.49
176,Standardmjölk 3%,7318690115144,11.9,2.0,st,23.8
177,Banan Chiquita,4011,25.9,0.78,kg,20.2
177,Bikarbonat,7311311004537,8.9,1.0,st,8.9
177,Cott cheese nat 4%,7318690104261,28.9,2.0,st,57.8
177,Entrecote bit nöt,2320258600000,199.0,0.86,kg,171.74
177,Grekisk salladsost,7350002402702,12.5,2.0,st,45.8
177,Handtvål Aloe,7318690512301,10.9,1.0,st,10.9
177,Havregryn,7310130321085,32.9,1.0,st,32.9
177,Potatis fast,4834,19.9,1.29,kg,25.67
177,Standardmjölk 3%,7318690115144,11.9,2.0,st,23.8
177,Vaniljglass LF,6430048448115,29.9,1.0,st,29.9
178,Banan Chiquita,4011,25.9,0.3,kg,7.77
178,Blåbärspaj,7310890201191,34.9,1.0,st,34.9
178,Cott cheese nat 4%,7318690104261,28.9,1.0,st,28.9
178,Högrev,2372733800000,149.0,0.85,kg,126.65
178,Levain,7311070008159,40.9,1.0,st,40.9
178,Standardmjölk 3%,7318690115144,11.9,3.0,st,35.7
178,Tandb Gold Soft,8718951122758,19.9,1.0,st,19.9
179,Bacon,7318690177821,41.9,1.0,st,41.9
179,Banan Chiquita,4011,25.9,0.4,kg,10.36
179,Chokladmjölk UTS,7318690502098,12.9,1.0,st,12.9
179,Morot,7350036730031,10.62,1.0,st,16.9
179,Orange Rush B,7350058335696,13.9,1.0,st,23.9
179,Paprika Röd,4688,42.9,0.35,kg,15.02
179,Potatis fast,7318690186120,14.38,1.0,st,22.9
179,Potatis fast,7318690186120,22.9,1.0,st,22.9
179,Rostbiff,2330045600000,149.0,1.07,kg,159.28
179,Standardmjölk 3%,7318690115144,11.9,2.0,st,23.8
179,Ägg 15-pack frigåe,7392964158938,42.9,1.0,st,42.9
180,Banan Chiquita,4011,25.9,0.37,kg,9.58
180,Bärkasse papper,2,3.9,1.0,st,3.9
180,Cott cheese nat 4%,7318690104261,28.9,2.0,st,57.8
180,Frisco Hamb.bröd,7311379536292,25.9,1.0,st,25.9
180,Hamburgare Folke,7318690516422,42.9,1.0,st,42.9
180,Kvarg naturell,7392672003780,32.9,1.0,st,32.9
180,Lök,7318693356339,15.9,1.0,st,15.9
180,Lök röd,4082,22.9,0.15,kg,3.55
180,Roslagsgrill storpa,7340063016307,79.0,1.0,st,79.0
180,Standardmjölk 3%,7318690115144,11.9,3.0,st,35.7
180,Svenska Blåbär,7318690491170,82.9,1.0,st,82.9
180,Tomatpure tub,7318690031598,16.9,1.0,st,16.9
180,Vatten Päron/Äpple,7318690161882,11.0,1.0,st,10.9
180,Vatt Hallon/Grape,7318690162100,11.0,1.0,st,10.9
181,Frisco Hamb.bröd,7311379536292,25.9,1.0,st,25.9
181,Hamburgare tex-mex,7318690069553,39.9,1.0,st,39.9
181,Makrill i tomats,7318690185277,37.5,2.0,st,83.8
181,Standardmjölk 3%,7318690115144,11.9,2.0,st,23.8
181,Tortellini ski&ost,8001665128681,24.5,1.0,st,46.9
181,Tortelloni Ricotta,8001665128674,24.5,1.0,st,46.9
181,Vatten Jordg/Rabar,7318690162162,11.0,1.0,st,10.9
181,Vatten Päron/Äpple,7318690161882,11.0,1.0,st,10.9
181,Whey-80 Jordgubb,7350049150833,248.9,1.0,st,248.9
181,XJungfru Delicato,8005510001549,122.9,1.0,st,122.9
182,Bacon,7318690177821,39.9,1.0,st,39.9
182,Banan Chiquita,4011,24.9,1.12,kg,27.89
182,Berthåga honung,7332870046516,59.9,1.0,st,59.9
182,Biskopsost Brän31%,2386660200000,74.9,0.76,kg,56.85
182,Cookies mjölkchokl,7622300589882,24.9,1.0,st,24.9
182,Cottage Cheese Van,7310865889157,35.9,1.0,st,35.9
182,Creme Fraiche,7318690140436,34.9,1.0,st,34.9
182,Häagen Dazs Duo,3415582300924,24.9,1.0,st,24.9
182,Kexchoklad 8-pack,7310350118359,39.9,1.0,st,60.9
182,Kvarg naturell,7392672003780,32.9,1.0,st,32.9
182,Kyckl.file,2332804000000,109.0,0.96,kg,145.26
182,Mozzarella,7350027795520,14.9,3.0,st,44.7
182,Soft Inside,7622201636807,24.9,1.0,st,24.9
182,Standardmjölk 3%,7318690115144,11.9,1.0,st,11.9
183,Banan Chiquita,4011,24.9,0.64,kg,15.94
183,Cookies mjölkchokl,7622300589882,24.9,1.0,st,24.9
183,Cott cheese nat 4%,7318690104261,28.9,1.0,st,28.9
183,Fransyska nät vac,2319117000000,89.9,0.96,kg,86.66
183,Gran Dia Brygg,7310760012315,62.9,1.0,st,62.9
183,Grekisk salladsost,7350002402702,17.0,2.0,st,45.8
183,Havssalt,7622201099374,19.9,1.0,st,19.9
183,Kyckl.file,2332804000000,109.01,1.02,kg,153.42
183,Levain,7311070008159,40.9,1.0,st,40.9
183,Potatis färsk,7318690051596,15.0,2.0,st,30.0
183,Soft Inside,7622201636807,24.9,1.0,st,24.9
183,Standardmjölk 3%,7318690115144,11.9,3.0,st,35.7
183,Svartpeppar hel,7311311004865,11.0,1.0,st,11.0
184,Banan Chiquita,4011,24.9,0.42,kg,10.58
184,Bärkasse papper,2,3.9,1.0,st,3.9
184,Gr.äpp/Lime ÅP,7318690489801,11.0,1.0,st,10.9
184,Havregryn,7310130321283,24.9,1.0,st,24.9
184,Kvarg naturell,7392672003780,32.9,1.0,st,32.9
184,Standardmjölk 3%,7318690115144,11.9,3.0,st,35.7
184,Svenska Blåbär,7318690491170,82.9,1.0,st,82.9
184,Vatten Päron/Äpple,7318690161882,11.0,1.0,st,10.9
185,Banan Chiquita,4011,24.9,0.97,kg,24.28
185,Cookies mjölkchokl,7622300589882,24.9,1.0,st,24.9
185,Energi S.fri B,9002490215415,15.0,2.0,st,33.8
